"logFC","logCPM","LR","PValue","FDR","gene","avg_log2FC"
-1.0745607588421,9.20545757196187,22.6089253498544,1.98560031796946e-06,0.000143677146603633,"NIBAN1",-1.0745607588421
0.822844373717809,8.96517051474303,22.5320899660474,2.06662296609585e-06,0.000147878354462859,"ZNF35",0.822844373717809
-0.557801583314804,9.78177605318559,22.3737128800633,2.24424827005585e-06,0.000158823723727029,"LRRFIP1",-0.557801583314804
-0.356359624395271,11.1776738057531,22.3018077945237,2.32987166784698e-06,0.000163091016749288,"FNDC3B",-0.356359624395271
0.761337814333661,9.3544156079026,22.2683266064322,2.37085135631029e-06,0.000164175083168153,"ZFP36L1",0.761337814333661
0.606282239984601,9.83165674587619,22.0641321621006,2.63691118084908e-06,0.000180656468134767,"MYO1E",0.606282239984601
-0.826930346087663,9.20992288508417,21.8974721823613,2.8761253689661e-06,0.000194468235421733,"PPIA",-0.826930346087663
0.701981063000413,9.58309463186112,21.8823332071338,2.89890537274633e-06,0.000194468235421733,"ENSG00000286458",0.701981063000413
-0.785734330910704,9.32352618022655,21.8362791947345,2.96932307584801e-06,0.000197138562973827,"CD59",-0.785734330910704
-0.874351747216455,9.08130737830335,21.7837846588885,3.05168404443122e-06,0.00020053923720548,"RPSA",-0.874351747216455
0.81841930934917,10.1528336996959,21.6503667158072,3.27147459597933e-06,0.000212811074728352,"COL11A1",0.81841930934917
-0.646458464079001,9.57936935357909,21.2715882363589,3.98595794339482e-06,0.000256695691554627,"QKI",-0.646458464079001
-0.977779803175721,9.73526065620913,21.2448061430979,4.04204156785694e-06,0.000257730175217809,"ABI3BP",-0.977779803175721
-0.788550969244696,9.49973962264969,21.2130634888847,4.10953936456344e-06,0.000259465034390084,"CD63",-0.788550969244696
-0.622737642285469,9.65446201085631,21.1438917652988,4.26057072831325e-06,0.00026638908243046,"P4HA1",-0.622737642285469
-0.876660484768682,9.12416842674938,21.1062164341918,4.34516249367207e-06,0.000268549890428231,"HLA-B",-0.876660484768682
0.751915317327637,9.26982621844062,21.0834454505306,4.39710490168544e-06,0.000268549890428231,"MYLK",0.751915317327637
-0.90931264289217,9.0644469389328,21.0733938858893,4.42023111574418e-06,0.000268549890428231,"HERPUD1",-0.90931264289217
-0.672000994762941,9.28302919156663,21.0202996421152,4.54442875224468e-06,0.00027351515106968,"DENND5A",-0.672000994762941
0.697946160373146,9.41343463115569,20.9728958060635,4.65827193461082e-06,0.000277771030174941,"ATP8B1",0.697946160373146
1.02628717449457,8.98228778658014,20.9155382764581,4.79985323617433e-06,0.000283587659091401,"ENSG00000290886",1.02628717449457
-0.712579061035552,9.79916096694931,20.8815807642702,4.88570099598023e-06,0.000286035585582843,"GBE1",-0.712579061035552
0.858428984511467,9.1877571853859,20.7721902114527,5.17286943183345e-06,0.000300119631900968,"MAMDC2",0.858428984511467
-0.888237613413552,9.04068022165601,20.68759850242,5.40650323378851e-06,0.00031074263220157,"ENSG00000291015",-0.888237613413552
-0.789236161271876,9.54089341738132,20.6713873846272,5.45247165198407e-06,0.00031074263220157,"S100A4",-0.789236161271876
-0.937434261063629,9.17424075584837,20.5760689105113,5.73080373606428e-06,0.000323740140879421,"LGALS1",-0.937434261063629
-0.54883817939308,9.66066310119009,20.4984343995784,5.96800462166382e-06,0.000330639200560846,"TMEM165",-0.54883817939308
-0.80107704843116,9.18713020362197,20.4951832168745,5.97815034203495e-06,0.000330639200560846,"XKR6",-0.80107704843116
-0.581707306688814,9.48661042471599,20.4859830808963,6.00695442012717e-06,0.000330639200560846,"YWHAZ",-0.581707306688814
0.913378495754844,9.10890474057707,20.4635126078931,6.07789267810628e-06,0.00033170871904241,"LINC00882",0.913378495754844
-0.820227434655467,9.14051247449353,20.4048731384677,6.2670006949773e-06,0.000339155331728184,"HEG1",-0.820227434655467
-0.646898375542882,9.33057074645994,20.3393203402162,6.48540456292587e-06,0.000347894654441401,"NAP1L1",-0.646898375542882
0.813509936394938,8.96162771865624,20.3175280790758,6.55968965195965e-06,0.000347894654441401,"CEBPD",0.813509936394938
-0.762341486430054,9.17116518554119,20.3085473695281,6.59055090711971e-06,0.000347894654441401,"SCARB2",-0.762341486430054
-0.864603043720932,9.06406992020284,20.2897725953915,6.65554006855775e-06,0.000348468927166764,"ATP2A2",-0.864603043720932
-0.866010490544229,9.1445309352304,20.1261327739198,7.24992904484301e-06,0.000376528572974105,"INSIG1",-0.866010490544229
-0.650884047081421,9.2630665598527,20.0874009430933,7.39824420160543e-06,0.000381157541266712,"SNX13",-0.650884047081421
0.784764586979451,10.0752612359799,20.0237950310257,7.64844704327524e-06,0.00039092062665629,"DDAH1",0.784764586979451
-0.492719917552394,10.8576606672462,19.868386625785,8.29609368138908e-06,0.00042068380557595,"LINC-PINT",-0.492719917552394
-0.781972640865867,9.11403281031943,19.7141635775157,8.99323523303695e-06,0.000452472147662171,"EIF5",-0.781972640865867
-0.80771354787035,8.98805141662192,19.648595431398,9.30717007679572e-06,0.000464637017787321,"NDRG3",-0.80771354787035
0.847803420377062,9.2091150640513,19.5575924833151,9.7612026684159e-06,0.000483554962958449,"IL1R1",0.847803420377062
-0.949359328042753,9.36058984411507,19.5385053132895,9.8592186390633e-06,0.000484682198744791,"TIMP1",-0.949359328042753
-0.779563366767987,9.1035539735277,19.4695187840312,1.02217903256517e-05,0.0004940919349111,"RAF1",-0.779563366767987
